,Time,Average Demand,Peak,Off Peak
1,2020-07-30 01:00:00,1229.5,0.0,1229.5
1,2020-05-07 01:00:00,1012.0,0.0,1012.0
1,2020-03-01 01:00:00,1418.5,0.0,1418.5
1,2020-04-04 01:00:00,1052.0,0.0,1052.0
1,2020-12-19 01:00:00,1119.0,0.0,1119.0
1,2020-02-03 01:00:00,1317.0,0.0,1317.0
1,2020-02-22 01:00:00,1324.0,0.0,1324.0
1,2020-09-09 01:00:00,1879.5,0.0,1879.5
1,2020-12-13 01:00:00,1115.0,0.0,1115.0
1,2020-10-04 01:00:00,1660.5,0.0,1660.5
1,2020-04-29 01:00:00,997.5,0.0,997.5
1,2020-03-30 01:00:00,1027.5,0.0,1027.5
1,2020-06-29 01:00:00,938.0,0.0,938.0
1,2020-06-12 01:00:00,1195.5,0.0,1195.5
1,2020-02-08 01:00:00,1331.0,0.0,1331.0
1,2020-11-06 01:00:00,1773.5,0.0,1773.5
1,2020-01-31 01:00:00,1338.5,0.0,1338.5
1,2020-09-10 01:00:00,1902.0,0.0,1902.0
1,2020-06-09 01:00:00,1173.5,0.0,1173.5
1,2020-03-08 01:00:00,1459.5,0.0,1459.5
1,2020-07-29 01:00:00,1404.0,0.0,1404.0
1,2020-10-09 01:00:00,1695.5,0.0,1695.5
1,2020-06-23 01:00:00,1080.0,0.0,1080.0
1,2020-05-04 01:00:00,1111.5,0.0,1111.5
1,2020-01-20 01:00:00,1385.0,0.0,1385.0
1,2020-07-11 01:00:00,1231.0,0.0,1231.0
1,2020-12-28 01:00:00,971.5,0.0,971.5
1,2020-12-06 01:00:00,1090.5,0.0,1090.5
1,2020-03-17 01:00:00,1240.0,0.0,1240.0
1,2020-02-19 01:00:00,1374.0,0.0,1374.0
1,2020-12-04 01:00:00,1179.5,0.0,1179.5
1,2020-06-18 01:00:00,1169.0,0.0,1169.0
1,2020-04-15 01:00:00,1001.5,0.0,1001.5
1,2020-06-13 01:00:00,1062.5,0.0,1062.5
1,2020-09-27 01:00:00,2077.5,0.0,2077.5
1,2020-05-27 01:00:00,1317.0,0.0,1317.0
1,2020-06-15 01:00:00,995.0,0.0,995.0
1,2020-01-16 01:00:00,1296.0,0.0,1296.0
1,2020-07-07 01:00:00,1141.0,0.0,1141.0
1,2020-03-20 01:00:00,1094.0,0.0,1094.0
1,2020-07-15 01:00:00,1169.5,0.0,1169.5
1,2020-04-11 01:00:00,960.5,0.0,960.5
1,2020-06-10 01:00:00,1191.0,0.0,1191.0
1,2020-03-25 01:00:00,1041.5,0.0,1041.5
1,2020-01-15 01:00:00,1394.5,0.0,1394.5
1,2020-06-19 01:00:00,896.0,0.0,896.0
1,2020-10-31 01:00:00,1569.0,0.0,1569.0
1,2020-01-08 01:00:00,1261.0,0.0,1261.0
1,2020-05-22 01:00:00,982.5,0.0,982.5
1,2020-04-08 01:00:00,1126.0,0.0,1126.0
1,2020-07-13 01:00:00,1187.5,0.0,1187.5
1,2020-02-16 01:00:00,1400.5,0.0,1400.5
1,2020-03-23 01:00:00,935.5,0.0,935.5
1,2020-01-03 01:00:00,1213.0,0.0,1213.0
1,2020-04-16 01:00:00,969.0,0.0,969.0
1,2020-09-26 01:00:00,1788.0,0.0,1788.0
1,2020-07-16 01:00:00,1206.0,0.0,1206.0
1,2020-10-11 01:00:00,1855.5,0.0,1855.5
1,2020-05-18 01:00:00,1034.5,0.0,1034.5
1,2020-09-25 01:00:00,1896.5,0.0,1896.5
1,2020-10-17 01:00:00,1752.5,0.0,1752.5
1,2020-01-02 01:00:00,1101.0,0.0,1101.0
1,2020-05-21 01:00:00,1034.5,0.0,1034.5
1,2020-05-20 01:00:00,1048.5,0.0,1048.5
1,2020-01-01 01:00:00,1159.0,0.0,1159.0
1,2020-01-18 01:00:00,1372.0,0.0,1372.0
1,2020-01-17 01:00:00,1292.5,0.0,1292.5
1,2020-04-12 01:00:00,960.0,0.0,960.0
1,2020-02-18 01:00:00,1363.5,0.0,1363.5
1,2020-12-05 01:00:00,1132.5,0.0,1132.5
1,2020-05-26 01:00:00,1070.0,0.0,1070.0
1,2020-04-13 01:00:00,1133.0,0.0,1133.0
1,2020-12-30 01:00:00,913.0,0.0,913.0
1,2020-07-06 01:00:00,1184.0,0.0,1184.0
1,2020-10-16 01:00:00,1851.0,0.0,1851.0
1,2020-09-30 01:00:00,1940.5,0.0,1940.5
1,2020-06-16 01:00:00,952.0,0.0,952.0
1,2020-10-13 01:00:00,1703.5,0.0,1703.5
1,2020-02-17 01:00:00,1355.5,0.0,1355.5
1,2020-03-18 01:00:00,1090.5,0.0,1090.5
1,2020-09-29 01:00:00,2330.0,0.0,2330.0
1,2020-07-05 01:00:00,1126.5,0.0,1126.5
1,2020-05-19 01:00:00,1013.0,0.0,1013.0
1,2020-09-28 01:00:00,2135.0,0.0,2135.0
1,2020-02-14 01:00:00,1289.0,0.0,1289.0
1,2020-10-12 01:00:00,1597.5,0.0,1597.5
1,2020-07-12 01:00:00,1104.5,0.0,1104.5
1,2020-01-19 01:00:00,1384.5,0.0,1384.5
1,2020-12-29 01:00:00,980.0,0.0,980.0
1,2020-12-31 01:00:00,1013.5,0.0,1013.5
1,2020-03-19 01:00:00,1076.5,0.0,1076.5
1,2020-03-24 01:00:00,1005.5,0.0,1005.5
1,2020-02-29 01:00:00,1356.0,0.0,1356.0
1,2020-06-17 01:00:00,1111.5,0.0,1111.5
1,2020-04-14 01:00:00,1048.5,0.0,1048.5
1,2020-07-14 01:00:00,1203.5,0.0,1203.5
1,2020-06-03 01:00:00,1062.5,0.0,1062.5
1,2020-04-01 01:00:00,953.5,0.0,953.5
1,2020-07-04 01:00:00,1136.0,0.0,1136.0
1,2020-12-01 01:00:00,1392.5,0.0,1392.5
1,2020-06-20 01:00:00,1150.5,0.0,1150.5
1,2020-12-07 01:00:00,1045.0,0.0,1045.0
1,2020-01-04 01:00:00,1225.5,0.0,1225.5
1,2020-10-14 01:00:00,1811.0,0.0,1811.0
1,2020-04-02 01:00:00,979.0,0.0,979.0
1,2020-12-27 01:00:00,971.5,0.0,971.5
1,2020-09-22 01:00:00,1494.5,0.0,1494.5
1,2020-01-14 01:00:00,1232.5,0.0,1232.5
1,2020-04-18 01:00:00,954.0,0.0,954.0
1,2020-07-03 01:00:00,1118.5,0.0,1118.5
1,2020-10-10 01:00:00,1807.5,0.0,1807.5
1,2020-07-08 01:00:00,1143.0,0.0,1143.0
1,2020-05-16 01:00:00,1034.5,0.0,1034.5
1,2020-01-06 01:00:00,1206.5,0.0,1206.5
1,2020-06-07 01:00:00,1073.0,0.0,1073.0
1,2020-04-09 01:00:00,1013.5,0.0,1013.5
1,2020-06-05 01:00:00,1180.5,0.0,1180.5
1,2020-02-21 01:00:00,1317.0,0.0,1317.0
1,2020-03-22 01:00:00,976.0,0.0,976.0
1,2020-01-22 01:00:00,1331.0,0.0,1331.0
1,2020-05-17 01:00:00,1052.0,0.0,1052.0
1,2020-02-20 01:00:00,1374.5,0.0,1374.5
1,2020-06-21 01:00:00,1017.0,0.0,1017.0
1,2020-03-26 01:00:00,990.0,0.0,990.0
1,2020-09-23 01:00:00,1526.0,0.0,1526.0
1,2020-10-30 01:00:00,1890.5,0.0,1890.5
1,2020-12-03 01:00:00,1133.0,0.0,1133.0
1,2020-02-23 01:00:00,1459.5,0.0,1459.5
1,2020-07-18 01:00:00,1097.5,0.0,1097.5
1,2020-06-11 01:00:00,1470.0,0.0,1470.0
1,2020-04-19 01:00:00,942.0,0.0,942.0
1,2020-03-21 01:00:00,1009.5,0.0,1009.5
1,2020-03-15 01:00:00,1216.5,0.0,1216.5
1,2020-06-01 01:00:00,957.0,0.0,957.0
1,2020-01-10 01:00:00,1795.5,0.0,1795.5
1,2020-12-02 01:00:00,1118.5,0.0,1118.5
1,2020-04-17 01:00:00,938.5,0.0,938.5
1,2020-07-02 01:00:00,1209.5,0.0,1209.5
1,2020-05-28 01:00:00,1247.0,0.0,1247.0
1,2020-02-15 01:00:00,1469.5,0.0,1469.5
1,2020-07-09 01:00:00,1129.0,0.0,1129.0
1,2020-01-23 01:00:00,1374.0,0.0,1374.0
1,2020-12-26 01:00:00,1013.5,0.0,1013.5
1,2020-07-10 01:00:00,1147.0,0.0,1147.0
1,2020-03-16 01:00:00,1131.5,0.0,1131.5
1,2020-01-21 01:00:00,1418.5,0.0,1418.5
1,2020-04-10 01:00:00,1076.5,0.0,1076.5
1,2020-04-06 01:00:00,1055.5,0.0,1055.5
1,2020-09-24 01:00:00,1766.5,0.0,1766.5
1,2020-06-06 01:00:00,1097.5,0.0,1097.5
1,2020-10-15 01:00:00,1597.5,0.0,1597.5
1,2020-05-25 01:00:00,1070.0,0.0,1070.0
1,2020-05-23 01:00:00,1055.5,0.0,1055.5
1,2020-06-14 01:00:00,1010.0,0.0,1010.0
1,2020-01-05 01:00:00,1203.5,0.0,1203.5
1,2020-07-17 01:00:00,1151.0,0.0,1151.0
1,2020-10-18 01:00:00,1675.5,0.0,1675.5
2,2020-05-04 02:00:00,1199.0,0.0,1199.0
2,2020-05-21 02:00:00,1180.0,0.0,1180.0
2,2020-05-07 02:00:00,1087.0,0.0,1087.0
2,2020-12-13 02:00:00,1136.0,0.0,1136.0
2,2020-10-01 02:00:00,1798.5,0.0,1798.5
2,2020-03-30 02:00:00,1048.5,0.0,1048.5
2,2020-02-03 02:00:00,1199.0,0.0,1199.0
2,2020-07-09 02:00:00,1118.5,0.0,1118.5
2,2020-07-29 02:00:00,1408.0,0.0,1408.0
2,2020-11-03 02:00:00,1512.0,0.0,1512.0
2,2020-12-01 02:00:00,1480.0,0.0,1480.0
2,2020-12-02 02:00:00,1094.0,0.0,1094.0
2,2020-12-15 02:00:00,1097.5,0.0,1097.5
2,2020-09-02 02:00:00,1817.5,0.0,1817.5
2,2020-03-20 02:00:00,1097.5,0.0,1097.5
2,2020-03-06 02:00:00,1370.0,0.0,1370.0
2,2020-05-22 02:00:00,1083.5,0.0,1083.5
2,2020-09-01 02:00:00,1565.0,0.0,1565.0
2,2020-05-06 02:00:00,1101.0,0.0,1101.0
2,2020-11-04 02:00:00,1529.5,0.0,1529.5
2,2020-03-31 02:00:00,1041.5,0.0,1041.5
2,2020-07-10 02:00:00,1164.5,0.0,1164.5
2,2020-06-02 02:00:00,956.5,0.0,956.5
2,2020-02-04 02:00:00,1299.5,0.0,1299.5
2,2020-05-23 02:00:00,1066.0,0.0,1066.0
2,2020-10-26 02:00:00,1498.0,0.0,1498.0
2,2020-07-11 02:00:00,1234.5,0.0,1234.5
2,2020-03-21 02:00:00,1020.0,0.0,1020.0
2,2020-05-05 02:00:00,1005.0,0.0,1005.0
2,2020-12-03 02:00:00,1154.5,0.0,1154.5
2,2020-03-22 02:00:00,991.0,0.0,991.0
2,2020-12-14 02:00:00,1097.5,0.0,1097.5
2,2020-07-07 02:00:00,1180.5,0.0,1180.5
2,2020-03-05 02:00:00,1299.5,0.0,1299.5
2,2020-11-05 02:00:00,1562.5,0.0,1562.5
2,2020-05-25 02:00:00,1281.0,0.0,1281.0
2,2020-12-04 02:00:00,1165.0,0.0,1165.0
2,2020-03-07 02:00:00,1324.0,0.0,1324.0
2,2020-07-30 02:00:00,1222.5,0.0,1222.5
2,2020-07-08 02:00:00,1133.0,0.0,1133.0
2,2020-07-12 02:00:00,1097.5,0.0,1097.5
2,2020-03-19 02:00:00,1091.0,0.0,1091.0
2,2020-07-31 02:00:00,1224.5,0.0,1224.5
2,2020-03-23 02:00:00,946.0,0.0,946.0
2,2020-06-11 02:00:00,1498.0,0.0,1498.0
2,2020-07-13 02:00:00,1184.0,0.0,1184.0
2,2020-07-22 02:00:00,1246.0,0.0,1246.0
2,2020-01-12 02:00:00,1392.0,0.0,1392.0
2,2020-05-13 02:00:00,916.5,0.0,916.5
2,2020-07-17 02:00:00,1166.0,0.0,1166.0
2,2020-11-10 02:00:00,1696.5,0.0,1696.5
2,2020-03-12 02:00:00,1441.5,0.0,1441.5
2,2020-03-16 02:00:00,1126.0,0.0,1126.0
2,2020-12-10 02:00:00,1132.5,0.0,1132.5
2,2020-10-29 02:00:00,1771.0,0.0,1771.0
2,2020-05-28 02:00:00,1250.5,0.0,1250.5
2,2020-02-22 02:00:00,1235.5,0.0,1235.5
2,2020-07-23 02:00:00,1125.5,0.0,1125.5
2,2020-06-06 02:00:00,1118.5,0.0,1118.5
2,2020-03-25 02:00:00,1041.5,0.0,1041.5
2,2020-05-12 02:00:00,906.0,0.0,906.0
2,2020-03-28 02:00:00,961.0,0.0,961.0
2,2020-07-24 02:00:00,1327.5,0.0,1327.5
2,2020-11-09 02:00:00,1627.5,0.0,1627.5
2,2020-02-29 02:00:00,1249.5,0.0,1249.5
2,2020-12-07 02:00:00,1041.5,0.0,1041.5
2,2020-05-31 02:00:00,1062.5,0.0,1062.5
2,2020-03-13 02:00:00,1422.5,0.0,1422.5
2,2020-07-03 02:00:00,1108.0,0.0,1108.0
2,2020-07-02 02:00:00,1139.5,0.0,1139.5
2,2020-05-29 02:00:00,1169.5,0.0,1169.5
2,2020-07-19 02:00:00,1199.5,0.0,1199.5
2,2020-03-15 02:00:00,1282.0,0.0,1282.0
2,2020-02-23 02:00:00,1310.0,0.0,1310.0
2,2020-12-08 02:00:00,1038.0,0.0,1038.0
2,2020-05-15 02:00:00,1236.5,0.0,1236.5
2,2020-07-20 02:00:00,1346.5,0.0,1346.5
2,2020-03-14 02:00:00,1267.0,0.0,1267.0
2,2020-05-16 02:00:00,1034.5,0.0,1034.5
2,2020-03-26 02:00:00,991.5,0.0,991.5
2,2020-10-30 02:00:00,1731.5,0.0,1731.5
2,2020-05-14 02:00:00,1108.0,0.0,1108.0
2,2020-07-18 02:00:00,1118.5,0.0,1118.5
2,2020-07-21 02:00:00,1257.5,0.0,1257.5
2,2020-07-01 02:00:00,913.0,0.0,913.0
2,2020-12-09 02:00:00,1048.5,0.0,1048.5
2,2020-05-17 02:00:00,1066.0,0.0,1066.0
2,2020-05-30 02:00:00,1250.5,0.0,1250.5
2,2020-03-27 02:00:00,1090.5,0.0,1090.5
2,2020-12-05 02:00:00,1115.0,0.0,1115.0
2,2020-03-11 02:00:00,1425.5,0.0,1425.5
2,2020-12-11 02:00:00,1162.0,0.0,1162.0
2,2020-05-19 02:00:00,1066.0,0.0,1066.0
2,2020-01-08 02:00:00,1271.5,0.0,1271.5
2,2020-06-03 02:00:00,1055.5,0.0,1055.5
2,2020-07-14 02:00:00,1195.0,0.0,1195.0
2,2020-11-07 02:00:00,1770.5,0.0,1770.5
2,2020-03-24 02:00:00,1009.5,0.0,1009.5
2,2020-01-09 02:00:00,1331.5,0.0,1331.5
2,2020-05-09 02:00:00,920.0,0.0,920.0
2,2020-02-02 02:00:00,1209.0,0.0,1209.0
2,2020-03-18 02:00:00,1083.5,0.0,1083.5
2,2020-07-28 02:00:00,1487.5,0.0,1487.5
2,2020-10-27 02:00:00,1665.0,0.0,1665.0
2,2020-05-08 02:00:00,1076.5,0.0,1076.5
2,2020-05-20 02:00:00,1122.0,0.0,1122.0
2,2020-05-26 02:00:00,1295.5,0.0,1295.5
2,2020-06-09 02:00:00,1198.5,0.0,1198.5
2,2020-03-08 03:00:00,1411.0,0.0,1411.0
2,2020-11-06 02:00:00,1773.5,0.0,1773.5
2,2020-07-06 02:00:00,1205.0,0.0,1205.0
2,2020-03-09 02:00:00,1317.0,0.0,1317.0
2,2020-07-04 02:00:00,1104.5,0.0,1104.5
2,2020-07-05 02:00:00,1195.0,0.0,1195.0
2,2020-03-29 02:00:00,1087.0,0.0,1087.0
2,2020-05-11 02:00:00,1034.5,0.0,1034.5
2,2020-07-16 02:00:00,1126.5,0.0,1126.5
2,2020-07-25 02:00:00,1321.0,0.0,1321.0
2,2020-05-18 02:00:00,1118.5,0.0,1118.5
2,2020-10-31 02:00:00,1568.5,0.0,1568.5
2,2020-10-28 02:00:00,1756.0,0.0,1756.0
2,2020-03-10 02:00:00,1349.0,0.0,1349.0
2,2020-12-06 02:00:00,1080.0,0.0,1080.0
2,2020-11-08 02:00:00,1742.0,0.0,1742.0
2,2020-03-17 02:00:00,1203.5,0.0,1203.5
2,2020-05-27 02:00:00,1299.5,0.0,1299.5
2,2020-07-26 02:00:00,1366.0,0.0,1366.0
2,2020-02-01 02:00:00,1246.0,0.0,1246.0
2,2020-04-07 02:00:00,1066.0,0.0,1066.0
2,2020-07-15 02:00:00,1184.0,0.0,1184.0
2,2020-02-28 02:00:00,1324.0,0.0,1324.0
2,2020-04-06 02:00:00,1055.5,0.0,1055.5
2,2020-12-12 02:00:00,1087.0,0.0,1087.0
2,2020-06-10 02:00:00,1187.5,0.0,1187.5
2,2020-05-10 02:00:00,949.5,0.0,949.5
2,2020-07-27 02:00:00,1463.0,0.0,1463.0
2,2020-05-24 02:00:00,995.0,0.0,995.0
2,2020-12-16 02:00:00,1069.5,0.0,1069.5
2,2020-01-13 02:00:00,1206.0,0.0,1206.0
2,2020-09-16 02:00:00,1703.5,0.0,1703.5
2,2020-06-25 02:00:00,932.5,0.0,932.5
2,2020-02-11 02:00:00,1411.0,0.0,1411.0
2,2020-12-23 02:00:00,1066.0,0.0,1066.0
2,2020-10-12 02:00:00,1498.0,0.0,1498.0
2,2020-09-28 02:00:00,2096.5,0.0,2096.5
2,2020-01-19 02:00:00,1320.5,0.0,1320.5
2,2020-04-23 02:00:00,1009.0,0.0,1009.0
2,2020-10-21 02:00:00,1682.5,0.0,1682.5
2,2020-02-17 02:00:00,1285.5,0.0,1285.5
2,2020-10-17 02:00:00,1623.0,0.0,1623.0
2,2020-10-07 02:00:00,1961.0,0.0,1961.0
2,2020-09-17 02:00:00,1893.0,0.0,1893.0
2,2020-04-08 02:00:00,1134.0,0.0,1134.0
2,2020-01-26 02:00:00,1313.5,0.0,1313.5
2,2020-02-27 02:00:00,1377.5,0.0,1377.5
2,2020-06-24 02:00:00,1027.5,0.0,1027.5
2,2020-09-27 02:00:00,2074.5,0.0,2074.5
2,2020-04-22 02:00:00,902.5,0.0,902.5
2,2020-04-05 02:00:00,1069.5,0.0,1069.5
2,2020-04-24 02:00:00,909.5,0.0,909.5
2,2020-12-29 02:00:00,965.0,0.0,965.0
2,2020-01-27 02:00:00,1320.5,0.0,1320.5
2,2020-04-14 02:00:00,1076.5,0.0,1076.5
2,2020-01-29 02:00:00,1356.5,0.0,1356.5
2,2020-06-27 02:00:00,769.5,0.0,769.5
2,2020-04-26 02:00:00,987.0,0.0,987.0
2,2020-10-22 02:00:00,1771.0,0.0,1771.0
2,2020-10-05 02:00:00,1612.0,0.0,1612.0
2,2020-09-13 02:00:00,1704.0,0.0,1704.0
2,2020-02-10 02:00:00,1325.0,0.0,1325.0
2,2020-10-16 02:00:00,1813.0,0.0,1813.0
2,2020-12-21 02:00:00,1180.5,0.0,1180.5
2,2020-12-30 02:00:00,881.5,0.0,881.5
2,2020-02-12 02:00:00,1335.0,0.0,1335.0
2,2020-12-27 02:00:00,979.5,0.0,979.5
2,2020-04-13 02:00:00,1195.0,0.0,1195.0
2,2020-01-28 02:00:00,1285.5,0.0,1285.5
2,2020-01-18 02:00:00,1360.0,0.0,1360.0
2,2020-06-26 02:00:00,941.0,0.0,941.0
2,2020-04-25 02:00:00,995.5,0.0,995.5
2,2020-12-22 02:00:00,1027.5,0.0,1027.5
2,2020-09-29 02:00:00,2260.5,0.0,2260.5
2,2020-09-15 02:00:00,1568.5,0.0,1568.5
2,2020-10-06 02:00:00,1670.5,0.0,1670.5
2,2020-06-17 02:00:00,1131.5,0.0,1131.5
2,2020-02-18 02:00:00,1289.0,0.0,1289.0
2,2020-09-30 02:00:00,1947.5,0.0,1947.5
2,2020-06-18 02:00:00,1130.0,0.0,1130.0
2,2020-09-18 02:00:00,1557.5,0.0,1557.5
2,2020-02-14 02:00:00,1334.5,0.0,1334.5
2,2020-01-23 02:00:00,1320.5,0.0,1320.5
2,2020-10-09 02:00:00,1545.0,0.0,1545.0
2,2020-10-18 02:00:00,1594.0,0.0,1594.0
2,2020-04-19 02:00:00,913.0,0.0,913.0
2,2020-09-22 02:00:00,1498.0,0.0,1498.0
2,2020-06-07 02:00:00,1090.5,0.0,1090.5
2,2020-04-17 02:00:00,987.0,0.0,987.0
2,2020-06-21 02:00:00,1034.5,0.0,1034.5
2,2020-02-21 02:00:00,1366.5,0.0,1366.5
2,2020-12-26 02:00:00,956.5,0.0,956.5
2,2020-01-06 02:00:00,1169.5,0.0,1169.5
2,2020-01-21 02:00:00,1346.5,0.0,1346.5
2,2020-01-22 02:00:00,1257.5,0.0,1257.5
2,2020-09-23 02:00:00,1554.0,0.0,1554.0
2,2020-09-24 02:00:00,1767.5,0.0,1767.5
2,2020-02-26 02:00:00,1352.0,0.0,1352.0
2,2020-10-10 02:00:00,1844.0,0.0,1844.0
2,2020-04-18 02:00:00,945.5,0.0,945.5
2,2020-06-05 02:00:00,1166.0,0.0,1166.0
2,2020-02-15 02:00:00,1444.0,0.0,1444.0
2,2020-10-19 02:00:00,1749.0,0.0,1749.0
2,2020-09-25 02:00:00,1850.5,0.0,1850.5
2,2020-09-21 02:00:00,1434.0,0.0,1434.0
2,2020-06-19 02:00:00,1020.0,0.0,1020.0
2,2020-04-15 02:00:00,1037.5,0.0,1037.5
2,2020-01-25 02:00:00,1278.5,0.0,1278.5
2,2020-12-28 02:00:00,972.0,0.0,972.0
2,2020-10-20 02:00:00,1803.0,0.0,1803.0
2,2020-12-24 02:00:00,995.0,0.0,995.0
2,2020-02-24 02:00:00,1338.0,0.0,1338.0
2,2020-09-19 02:00:00,1498.0,0.0,1498.0
2,2020-06-23 02:00:00,1045.0,0.0,1045.0
2,2020-10-08 02:00:00,1605.5,0.0,1605.5
2,2020-01-20 02:00:00,1311.0,0.0,1311.0
2,2020-02-25 02:00:00,1299.5,0.0,1299.5
2,2020-04-21 02:00:00,920.5,0.0,920.5
2,2020-01-24 02:00:00,1275.0,0.0,1275.0
2,2020-09-20 02:00:00,1473.5,0.0,1473.5
2,2020-10-11 02:00:00,1690.5,0.0,1690.5
2,2020-09-26 02:00:00,1731.5,0.0,1731.5
2,2020-04-16 02:00:00,1034.5,0.0,1034.5
2,2020-12-25 02:00:00,1247.0,0.0,1247.0
2,2020-02-16 02:00:00,1247.0,0.0,1247.0
2,2020-04-20 02:00:00,1016.0,0.0,1016.0
2,2020-06-22 02:00:00,1034.5,0.0,1034.5
2,2020-01-10 02:00:00,1760.0,0.0,1760.0
2,2020-02-13 02:00:00,1380.5,0.0,1380.5
2,2020-09-12 02:00:00,1564.5,0.0,1564.5
2,2020-09-14 02:00:00,2013.0,0.0,2013.0
2,2020-06-16 02:00:00,980.0,0.0,980.0
2,2020-04-10 02:00:00,1104.5,0.0,1104.5
2,2020-09-06 02:00:00,1601.5,0.0,1601.5
2,2020-10-24 02:00:00,2063.5,0.0,2063.5
2,2020-04-01 02:00:00,949.0,0.0,949.0
2,2020-05-01 02:00:00,1176.0,0.0,1176.0
2,2020-10-15 02:00:00,1635.0,0.0,1635.0
2,2020-01-15 02:00:00,1296.5,0.0,1296.5
2,2020-02-07 02:00:00,1206.5,0.0,1206.5
2,2020-10-03 02:00:00,1671.5,0.0,1671.5
2,2020-03-02 02:00:00,1132.5,0.0,1132.5
2,2020-09-07 02:00:00,1654.0,0.0,1654.0
2,2020-04-27 02:00:00,1031.0,0.0,1031.0
2,2020-06-30 02:00:00,938.0,0.0,938.0
2,2020-01-03 02:00:00,1169.5,0.0,1169.5
2,2020-12-31 02:00:00,957.5,0.0,957.5
2,2020-04-30 02:00:00,1083.5,0.0,1083.5
2,2020-09-08 02:00:00,1773.5,0.0,1773.5
2,2020-02-19 02:00:00,1352.5,0.0,1352.5
2,2020-03-01 02:00:00,1289.0,0.0,1289.0
2,2020-06-13 02:00:00,1076.5,0.0,1076.5
2,2020-12-19 02:00:00,1122.0,0.0,1122.0
2,2020-11-01 02:00:00,1430.0,0.0,1430.0
2,2020-06-15 02:00:00,979.5,0.0,979.5
2,2020-12-17 02:00:00,1199.5,0.0,1199.5
2,2020-06-14 02:00:00,1006.0,0.0,1006.0
2,2020-02-05 02:00:00,1303.5,0.0,1303.5
2,2020-09-03 02:00:00,1862.0,0.0,1862.0
2,2020-01-05 02:00:00,1215.0,0.0,1215.0
2,2020-04-02 02:00:00,998.5,0.0,998.5
2,2020-04-09 02:00:00,1059.0,0.0,1059.0
2,2020-03-04 02:00:00,1355.5,0.0,1355.5
2,2020-10-25 02:00:00,1650.0,0.0,1650.0
2,2020-06-04 02:00:00,1094.0,0.0,1094.0
2,2020-01-14 02:00:00,1229.0,0.0,1229.0
2,2020-05-03 02:00:00,1118.5,0.0,1118.5
2,2020-09-04 02:00:00,1872.0,0.0,1872.0
2,2020-11-02 02:00:00,1571.5,0.0,1571.5
2,2020-01-11 02:00:00,1325.0,0.0,1325.0
2,2020-02-20 02:00:00,1369.5,0.0,1369.5
2,2020-01-07 02:00:00,1247.0,0.0,1247.0
2,2020-10-02 02:00:00,1821.0,0.0,1821.0
2,2020-02-06 02:00:00,1177.0,0.0,1177.0
2,2020-01-04 02:00:00,1139.5,0.0,1139.5
2,2020-10-14 02:00:00,1707.0,0.0,1707.0
2,2020-09-05 02:00:00,1557.5,0.0,1557.5
2,2020-03-03 02:00:00,1356.0,0.0,1356.0
2,2020-05-02 02:00:00,1038.0,0.0,1038.0
2,2020-01-02 02:00:00,1122.0,0.0,1122.0
2,2020-12-18 02:00:00,1184.0,0.0,1184.0
2,2020-10-23 02:00:00,1670.5,0.0,1670.5
2,2020-01-16 02:00:00,1306.5,0.0,1306.5
2,2020-04-04 02:00:00,1048.5,0.0,1048.5
2,2020-10-04 02:00:00,1650.5,0.0,1650.5
2,2020-04-03 02:00:00,1031.0,0.0,1031.0
2,2020-04-28 02:00:00,1020.0,0.0,1020.0
2,2020-01-01 02:00:00,1188.5,0.0,1188.5
2,2020-10-13 02:00:00,1643.0,0.0,1643.0
2,2020-06-01 02:00:00,998.5,0.0,998.5
2,2020-01-30 02:00:00,1289.0,0.0,1289.0
2,2020-06-28 02:00:00,857.0,0.0,857.0
2,2020-06-12 02:00:00,1235.5,0.0,1235.5
2,2020-06-08 02:00:00,1052.0,0.0,1052.0
2,2020-09-11 02:00:00,1675.5,0.0,1675.5
2,2020-04-12 02:00:00,979.0,0.0,979.0
2,2020-02-09 02:00:00,1363.0,0.0,1363.0
2,2020-12-20 02:00:00,1125.5,0.0,1125.5
2,2020-01-17 02:00:00,1310.0,0.0,1310.0
2,2020-09-10 02:00:00,1886.0,0.0,1886.0
2,2020-01-31 02:00:00,1378.0,0.0,1378.0
2,2020-06-20 02:00:00,1139.5,0.0,1139.5
2,2020-02-08 02:00:00,1324.0,0.0,1324.0
2,2020-09-09 02:00:00,1886.0,0.0,1886.0
2,2020-04-11 02:00:00,960.0,0.0,960.0
2,2020-06-29 02:00:00,895.5,0.0,895.5
2,2020-04-29 02:00:00,1027.5,0.0,1027.5
3,2020-07-11 03:00:00,1238.0,0.0,1238.0
3,2020-03-18 03:00:00,1115.0,0.0,1115.0
3,2020-06-05 03:00:00,1162.5,0.0,1162.5
3,2020-04-12 03:00:00,972.5,0.0,972.5
3,2020-01-14 03:00:00,1257.5,0.0,1257.5
3,2020-01-04 03:00:00,1236.0,0.0,1236.0
3,2020-09-28 03:00:00,2110.5,0.0,2110.5
3,2020-01-08 03:00:00,1289.0,0.0,1289.0
3,2020-05-20 03:00:00,1104.5,0.0,1104.5
3,2020-06-10 03:00:00,1069.5,0.0,1069.5
3,2020-04-08 03:00:00,1048.5,0.0,1048.5
3,2020-12-27 03:00:00,956.5,0.0,956.5
3,2020-04-11 03:00:00,939.5,0.0,939.5
3,2020-01-15 03:00:00,1324.0,0.0,1324.0
